public	access_code_usage	code_id	public	access_codes	id
public	initiative_kpis	id	public	kpi_definition_versions	kpi_id
public	initiative_kpis	initiative_id	public	initiatives	id
public	initiative_lifecycle_gate_decisions	a05_approval_receipt_ref	public	v8_agent_proposal_scope_reviews	review_id
public	initiative_lifecycle_gate_decisions	a05_proposal_version_id	public	v8_agent_proposal_versions	proposal_version_id
public	initiative_lifecycle_gate_decisions	human_actor_user_id	public	users	id
public	initiative_lifecycle_gate_decisions	initiative_id	public	initiatives	id
public	initiative_lifecycle_gate_decisions	supersedes_decision_id	public	initiative_lifecycle_gate_decisions	decision_id
public	initiative_lifecycle_gate_decisions	transformation_case_id	public	transformation_cases	transformation_case_id
public	initiative_milestone_dependencies	initiative_id	public	initiatives	id
public	initiative_milestone_dependencies	organization_id	public	organizations	id
public	initiative_milestone_dependencies	source_milestone_id	public	initiative_milestones	id
public	initiative_milestone_dependencies	target_milestone_id	public	initiative_milestones	id
public	initiative_milestones	gate_decision_id	public	decisions	id
public	initiative_milestones	initiative_id	public	initiatives	id
public	initiative_milestones	organization_id	public	organizations	id
public	initiative_resources	initiative_id	public	initiatives	id
public	initiative_resources	organization_id	public	organizations	id
public	initiative_schedule_baselines	created_by	public	users	id
public	initiative_schedule_baselines	initiative_id	public	initiatives	id
public	initiative_schedule_baselines	organization_id	public	organizations	id
public	initiative_stakeholders	initiative_id	public	initiatives	id
public	initiative_stakeholders	registry_id	public	stakeholder_registry	id
public	initiative_status_history	initiative_id	public	initiatives	id
public	initiative_templates	organization_id	public	organizations	id
public	initiative_tools	initiative_id	public	initiatives	id
public	initiative_tools	organization_id	public	organizations	id
public	initiatives	initiative_template_id	public	initiative_templates	id
public	initiatives	organization_id	public	organizations	id
public	initiatives	owner_business_id	public	users	id
public	initiatives	owner_execution_id	public	users	id
public	initiatives	sponsor_id	public	users	id
public	integration_audit_log	organization_id	public	organizations	id
public	integration_ownership	owner_user_id	public	users	id
public	integration_sync_log	integration_id	public	integrations	id
public	integration_sync_logs	organization_id	public	organizations	id
public	integration_sync_mappings	integration_id	public	integrations	id
public	integration_sync_runs	integration_id	public	integrations	id
public	integration_sync_runs	organization_id	public	organizations	id
public	integration_webhooks	integration_id	public	integrations	id
public	interview_ai_suggestion_audit	question_id	public	interview_questions	id
public	interview_answer_history	assignment_id	public	interview_assignments	id
public	interview_answer_history	question_id	public	interview_questions	id
public	interview_evidence	question_id	public	interview_questions	id
public	interview_evidence	session_id	public	interview_sessions	id
public	interview_insights	organization_id	public	organizations	id
public	interview_library_template_questions	template_id	public	interview_library_templates	id
public	interview_messages	session_id	public	interview_sessions	id
public	interview_notes	session_id	public	interview_sessions	id
public	interview_public_answer_receipts	distribution_id	public	interview_distributions	id
public	interview_questions	answered_via_distribution_id	public	interview_distributions	id
public	interview_questions	session_id	public	interview_sessions	id
public	interview_template_questions	template_id	public	interview_templates	id
public	invitation_events	invitation_id	public	invitations	id
public	invitation_events	performed_by_user_id	public	users	id
public	invitations	invited_by	public	users	id
public	invitations	organization_id	public	organizations	id
public	invoice_templates	organization_id	public	organizations	id
public	invoices	organization_id	public	organizations	id
public	ip_access_rules	created_by	public	users	id
public	ip_access_rules	organization_id	public	organizations	id
public	ip_access_rules	user_id	public	users	id
public	journey_events	user_id	public	users	id
public	kb_article_collections	collection_id	public	kb_collections	id
public	kb_article_sources	source_id	public	kb_sources	id
public	kb_article_tags	tag_id	public	kb_tags	id
public	kb_article_translations	article_id	public	kb_articles	id
public	kb_article_views	article_id	public	kb_articles	id
public	kb_articles	category_id	public	kb_categories	id
public	kb_category_translations	category_id	public	kb_categories	id
public	kb_collection_translations	collection_id	public	kb_collections	id
public	kb_collections	parent_collection_id	public	kb_collections	id
public	kb_tag_translations	tag_id	public	kb_tags	id
public	kb_tags	redirect_to_tag_id	public	kb_tags	id
public	knowledge_chunks	doc_id	public	knowledge_docs	id
public	knowledge_documents	organization_id	public	organizations	id
public	knowledge_documents	project_id	public	projects	id
public	knowledge_pill_sections	pill_version_id	public	knowledge_pill_versions	id
public	knowledge_pill_versions	pill_id	public	knowledge_pills	id
public	kpi_crosswalk	canonical_kpi_id	public	rvn_kpi_definitions	kpi_id
public	kpi_definition_versions	kpi_id	public	initiative_kpis	id
public	kpi_deviation_actions	case_id	public	kpi_deviation_cases	id
public	kpi_deviation_cases	kpi_id	public	initiative_kpis	id
public	kpi_financial_mappings	kpi_id	public	initiative_kpis	id
public	kpi_financial_mappings	statement_line_id	public	financial_statement_lines	id
public	kpi_measurements	kpi_id	public	initiative_kpis	id
public	kpi_recovery_actions	linked_task_id	public	tasks	id
public	kpi_recovery_actions	recovery_card_id	public	kpi_recovery_cards	id
public	kpi_recovery_cards	deviation_case_id	public	kpi_deviation_cases	id
public	kpi_recovery_cards	kpi_id	public	initiative_kpis	id
public	kpi_recovery_cause_decisions	recovery_card_id	public	kpi_recovery_cards	id
public	kpi_recovery_checkpoints	kpi_time_series_id	public	kpi_time_series	id
public	kpi_recovery_checkpoints	recovery_card_id	public	kpi_recovery_cards	id
public	kpi_recovery_experiments	recovery_card_id	public	kpi_recovery_cards	id
public	kpi_scorecard_items	kpi_id	public	initiative_kpis	id
public	kpi_scorecard_items	scorecard_id	public	kpi_scorecards	id
public	kpi_time_series	definition_version_id	public	kpi_definition_versions	id
public	kpi_time_series	kpi_id	public	initiative_kpis	id
public	lane_decisions	organization_id	public	organizations	id
public	lane_execution_plans	decision_id	public	lane_decisions	id
public	lane_execution_plans	organization_id	public	organizations	id
public	legal_document_acceptances	document_id	public	legal_documents	id
public	legal_document_acceptances	user_id	public	users	id
public	legal_documents	created_by	public	users	id
public	legal_documents	published_by	public	users	id
public	llm_org_policies	organization_id	public	organizations	id
public	login_history	user_id	public	users	id
public	management_report_approvals	assigned_to	public	users	id
public	management_report_approvals	decided_by	public	users	id
public	management_report_approvals	report_id	public	management_reports	id
public	management_report_approvals	version_id	public	management_report_versions	id
public	management_report_audit_log	report_id	public	management_reports	id
public	management_report_audit_log	version_id	public	management_report_versions	id
public	management_report_comments	created_by	public	users	id
public	management_report_comments	parent_comment_id	public	management_report_comments	id
public	management_report_comments	report_id	public	management_reports	id
public	management_report_comments	resolved_by	public	users	id
public	management_report_comments	version_id	public	management_report_versions	id
public	management_report_recipients	report_id	public	management_reports	id
public	management_report_recipients	user_id	public	users	id
public	management_report_schedules	created_by	public	users	id
public	management_report_schedules	organization_id	public	organizations	id
public	management_report_schedules	project_id	public	projects	id
public	management_report_templates	created_by	public	users	id
public	management_report_templates	organization_id	public	organizations	id
public	management_report_versions	created_by	public	users	id
public	management_report_versions	report_id	public	management_reports	id
public	management_reports	generated_by	public	users	id
public	management_reports	organization_id	public	organizations	id
public	management_reports	project_id	public	projects	id
public	marketplace_imports	organization_id	public	organizations	id
public	maturity_assessments	project_id	public	projects	id
public	mcp_audit_logs	organization_id	public	organizations	id
public	mcp_audit_logs	user_id	public	users	id
public	mcp_provider_allowlist	organization_id	public	organizations	id
public	mcp_provider_allowlist	provider_id	public	mcp_providers	id
public	mcp_provider_tools_cache	organization_id	public	organizations	id
public	mcp_provider_tools_cache	provider_id	public	mcp_providers	id
public	mcp_providers	organization_id	public	organizations	id
public	meeting_follow_ups	meeting_id	public	meetings	id
public	message_edits	message_id	public	conversation_messages	id
public	method_approvals	organization_id	public	organizations	id
public	method_approvals	session_id	public	method_sessions	id
public	method_events	organization_id	public	organizations	id
public	method_events	session_id	public	method_sessions	id
public	method_evidence	organization_id	public	organizations	id
public	method_evidence	session_id	public	method_sessions	id
public	method_findings	organization_id	public	organizations	id
public	method_findings	output_id	public	method_outputs	id
public	method_initiative_drafts	organization_id	public	organizations	id
public	method_initiative_drafts	output_id	public	method_outputs	id
public	method_initiative_drafts	session_id	public	method_sessions	id
public	method_initiative_drafts	superseded_by_output_id	public	method_outputs	id
public	method_outputs	organization_id	public	organizations	id
public	method_outputs	revision_of_output_id	public	method_outputs	id
public	method_outputs	session_id	public	method_sessions	id
public	method_outputs	snapshot_id	public	method_snapshots	id
public	method_packs	organization_id	public	organizations	id
public	method_report_snapshots	organization_id	public	organizations	id
public	method_report_snapshots	output_id	public	method_outputs	id
public	method_report_snapshots	session_id	public	method_sessions	id
public	method_report_snapshots	superseded_by_output_id	public	method_outputs	id
public	method_session_create_idempotency	organization_id	public	organizations	id
public	method_session_create_idempotency	session_id	public	method_sessions	id
public	method_session_report_metadata	organization_id	public	organizations	id
public	method_session_report_metadata	session_id	public	method_sessions	id
public	method_session_role_events	organization_id	public	organizations	id
public	method_session_role_events	session_id	public	method_sessions	id
public	method_session_roles	organization_id	public	organizations	id
public	method_session_roles	session_id	public	method_sessions	id
public	method_sessions	organization_id	public	organizations	id
public	method_sessions	revision_of_session_id	public	method_sessions	id
public	method_snapshots	organization_id	public	organizations	id
public	method_snapshots	session_id	public	method_sessions	id
public	method_teresa_previews	organization_id	public	organizations	id
public	method_teresa_previews	session_id	public	method_sessions	id
public	mfa_attempts	user_id	public	users	id
public	mfa_login_challenges	organization_id	public	organizations	id
public	mfa_login_challenges	user_id	public	users	id
public	mobile_devices	user_id	public	users	id
public	mobile_preferences	user_id	public	users	id
public	module_help	article_id	public	help_articles	id
public	module_interest	org_id	public	organizations	id
public	module_interest	user_id	public	users	id
public	multi_framework_assessments	organization_id	public	organizations	id
public	my_idea_activity	idea_id	public	my_ideas	id
public	my_idea_conversions	idea_id	public	my_ideas	id
public	my_idea_edges	source_idea_id	public	my_ideas	id
public	my_idea_edges	target_idea_id	public	my_ideas	id
public	my_idea_map_snapshots	idea_id	public	my_ideas	id
public	my_idea_maps	idea_id	public	my_ideas	id
public	myw_agent_canonical_outbox	organization_id	public	organizations	id
public	myw_agent_materialization_approvals	approver_id	public	users	id
public	myw_agent_materialization_approvals	organization_id	public	organizations	id
public	myw_agent_materialization_approvals	proposal_id	public	myw_agent_materialization_proposals	proposal_id
public	myw_agent_materialization_proposals	organization_id	public	organizations	id
public	myw_agent_materialization_proposals	requester_id	public	users	id
public	myw_agent_materialization_receipts	approval_id	public	myw_agent_materialization_approvals	approval_id
public	myw_agent_materialization_receipts	materialized_by	public	users	id
public	myw_agent_materialization_receipts	organization_id	public	organizations	id
public	myw_agent_materialization_receipts	proposal_id	public	myw_agent_materialization_proposals	proposal_id
public	notification_activity_log	notification_id	public	notifications	id
public	notification_activity_log	user_id	public	users	id
public	notification_comments	notification_id	public	notifications	id
public	notification_comments	user_id	public	users	id
public	notification_delivery_log	notification_id	public	notifications	id
public	notification_digest_queue	notification_id	public	notifications	id
public	notification_rules	created_by	public	users	id
public	notification_rules	organization_id	public	organizations	id
public	notification_settings	user_id	public	users	id
public	notifications	user_id	public	users	id
public	oauth_links	user_id	public	users	id
public	offline_sync_queue	device_id	public	mobile_devices	id
public	offline_sync_queue	user_id	public	users	id
public	okr_check_ins	key_result_id	public	okr_key_results	id
public	okr_key_results	kpi_definition_version_id	public	kpi_definition_versions	id
public	okr_key_results	kpi_id	public	initiative_kpis	id
public	okr_key_results	objective_id	public	okr_objectives	id
public	okr_objectives	cycle_id	public	okr_cycles	id
public	okr_vnext_alignments	source_objective_id	public	okr_vnext_objectives	objective_id
public	okr_vnext_alignments	target_objective_id	public	okr_vnext_objectives	objective_id
public	okr_vnext_approved_snapshots	set_id	public	okr_vnext_sets	set_id
public	okr_vnext_checkin_occurrences	cycle_id	public	okr_vnext_cycles	cycle_id
public	okr_vnext_checkins	cadence_occurrence_id	public	okr_vnext_checkin_occurrences	cadence_occurrence_id
public	okr_vnext_checkins	correction_of_checkin_id	public	okr_vnext_checkins	checkin_id
public	okr_vnext_checkins	key_result_id	public	okr_vnext_key_results	key_result_id
public	okr_vnext_checkins	objective_id	public	okr_vnext_objectives	objective_id
public	okr_vnext_checkins	set_id	public	okr_vnext_sets	set_id
public	okr_vnext_cycles	policy_version_id	public	okr_vnext_program_policy_versions	policy_version_id
public	okr_vnext_cycles	program_id	public	okr_vnext_programs	program_id
public	okr_vnext_decision_links	key_result_id	public	okr_vnext_key_results	key_result_id
public	okr_vnext_decision_links	objective_id	public	okr_vnext_objectives	objective_id
public	okr_vnext_decision_links	set_id	public	okr_vnext_sets	set_id
public	okr_vnext_decision_links	support_request_id	public	okr_vnext_support_requests	request_id
public	okr_vnext_key_results	objective_id	public	okr_vnext_objectives	objective_id
public	okr_vnext_key_results	progress_calc_policy_version_id	public	okr_vnext_program_policy_versions	policy_version_id
public	okr_vnext_key_results	set_id	public	okr_vnext_sets	set_id
public	okr_vnext_objectives	confidence_calc_policy_version_id	public	okr_vnext_program_policy_versions	policy_version_id
public	okr_vnext_objectives	progress_calc_policy_version_id	public	okr_vnext_program_policy_versions	policy_version_id
public	okr_vnext_objectives	set_id	public	okr_vnext_sets	set_id
public	okr_vnext_program_policy_versions	program_id	public	okr_vnext_programs	program_id
public	okr_vnext_programs	active_policy_version_id	public	okr_vnext_program_policy_versions	policy_version_id
public	okr_vnext_reflections	objective_id	public	okr_vnext_objectives	objective_id
public	okr_vnext_reflections	scoring_policy_version_id	public	okr_vnext_program_policy_versions	policy_version_id
public	okr_vnext_reflections	set_id	public	okr_vnext_sets	set_id
public	okr_vnext_reviews	set_id	public	okr_vnext_sets	set_id
public	okr_vnext_set_versions	set_id	public	okr_vnext_sets	set_id
public	okr_vnext_sets	carried_from_set_id	public	okr_vnext_sets	set_id
public	okr_vnext_sets	cycle_id	public	okr_vnext_cycles	cycle_id
public	okr_vnext_sets	latest_approved_snapshot_id	public	okr_vnext_approved_snapshots	snapshot_id
public	okr_vnext_sets	program_id	public	okr_vnext_programs	program_id
public	okr_vnext_support_requests	key_result_id	public	okr_vnext_key_results	key_result_id
public	okr_vnext_support_requests	objective_id	public	okr_vnext_objectives	objective_id
public	okr_vnext_support_requests	origin_checkin_id	public	okr_vnext_checkins	checkin_id
public	okr_vnext_support_requests	set_id	public	okr_vnext_sets	set_id
public	operational_alert_delivery_receipts	delivery_id	public	operational_alert_delivery_outbox	delivery_id
public	operational_alert_incident_events	incident_id	public	operational_alert_incidents	incident_id
public	operational_alert_repair_attempts	intent_id	public	operational_alert_repair_intents	intent_id
public	operational_alert_repair_attempts	organization_id	public	operational_alert_repair_intents	organization_id
public	operational_alert_repair_receipts	intent_id	public	operational_alert_repair_intents	intent_id
public	operational_alert_repair_receipts	organization_id	public	operational_alert_repair_intents	organization_id
public	operational_alert_repair_receipts	organization_id	public	operational_alert_signals	organization_id
public	operational_alert_repair_receipts	signal_id	public	operational_alert_signals	signal_id
public	organization_ai_settings	organization_id	public	organizations	id
public	organization_billing	organization_id	public	organizations	id
public	organization_billing	subscription_plan_id	public	subscription_plans	id
public	organization_branding	organization_id	public	organizations	id
public	organization_context_claims	item_id	public	organization_context_items	id
public	organization_context_consumer_bindings	proposal_id	public	artifact_handoff_proposals	proposal_id
public	organization_context_upload_receipts	document_id	public	knowledge_docs	id
public	organization_context_upload_receipts	organization_id	public	organizations	id
public	organization_data_retention	organization_id	public	organizations	id
public	organization_events	organization_id	public	organizations	id
public	organization_facilities	organization_id	public	organizations	id
public	organization_members	organization_id	public	organizations	id
public	organization_members	user_id	public	users	id
public	organization_metadata	organization_id	public	organizations	id
public	organization_profiles	organization_id	public	organizations	id
public	organization_seats	organization_id	public	organizations	id
public	organization_seats	user_id	public	users	id
public	organization_settings	organization_id	public	organizations	id
public	organization_switch_log	from_organization_id	public	organizations	id
public	organization_switch_log	to_organization_id	public	organizations	id
public	organization_switch_log	user_id	public	users	id
public	organizations	owner_id	public	users	id
public	ownership_transfers	from_user_id	public	users	id
public	ownership_transfers	organization_id	public	organizations	id
public	ownership_transfers	to_user_id	public	users	id
public	ownership_transfers	transferred_by	public	users	id
public	partner	organization_id	public	organizations	id
public	partner_activity_log	partner_org_id	public	partner_organizations	id
public	partner_campaign_links	partner_org_id	public	partner_organizations	id
public	partner_certificates	certification_id	public	partner_certifications	id
public	partner_certificates	partner_org_id	public	partner_organizations	id
public	partner_certification_attempts	certification_id	public	partner_certifications	id
public	partner_certification_attempts	partner_org_id	public	partner_organizations	id
public	partner_certification_mutation_receipts	partner_org_id	public	partner_organizations	id
public	partner_certification_mutation_receipts	user_id	public	users	id
public	partner_certifications	partner_org_id	public	partner_organizations	id
public	partner_client_organizations	partner_org_id	public	partner_organizations	id
public	partner_commissions	client_org_id	public	partner_client_organizations	id
public	partner_commissions	license_id	public	partner_licenses	id
public	partner_commissions	partner_org_id	public	partner_organizations	id
public	partner_connection_receipts	organization_id	public	organizations	id
public	partner_connection_receipts	user_id	public	users	id
public	partner_invoices	partner_org_id	public	partner_organizations	id
public	partner_learning_progress	certification_id	public	partner_certifications	id
public	partner_learning_progress	module_id	public	partner_learning_modules	id
public	partner_licenses	client_org_id	public	partner_client_organizations	id
public	partner_licenses	partner_org_id	public	partner_organizations	id
public	partner_operator_review_receipts	actor_user_id	public	users	id
public	partner_organizations	owner_organization_id	public	organizations	id
public	partner_outreach_enrollments	campaign_id	public	partner_outreach_campaigns	id
public	partner_outreach_enrollments	lead_id	public	partner_outreach_leads	id
public	partner_outreach_events	campaign_id	public	partner_outreach_campaigns	id
public	partner_outreach_events	lead_id	public	partner_outreach_leads	id
public	partner_outreach_events	message_instance_id	public	partner_outreach_message_instances	id
public	partner_outreach_message_instances	campaign_id	public	partner_outreach_campaigns	id
public	partner_outreach_message_instances	enrollment_id	public	partner_outreach_enrollments	id
public	partner_outreach_message_instances	lead_id	public	partner_outreach_leads	id
public	partner_outreach_message_instances	step_id	public	partner_outreach_steps	id
public	partner_outreach_steps	campaign_id	public	partner_outreach_campaigns	id
public	partner_owner_binding_receipts	actor_user_id	public	users	id
public	partner_owner_binding_receipts	apply_run_id	public	partner_owner_binding_receipts	run_id
public	partner_projects	client_org_id	public	partner_client_organizations	id
public	partner_projects	partner_org_id	public	partner_organizations	id
public	partner_referral_click_receipts	partner_org_id	public	partner_organizations	id
public	partner_referral_clicks	partner_org_id	public	partner_organizations	id
public	partner_regions	partner_org_id	public	partner_organizations	id
public	partner_resource_downloads	partner_org_id	public	partner_organizations	id
public	partner_resource_downloads	resource_id	public	partner_resources	id
public	partner_specializations	partner_org_id	public	partner_organizations	id
public	partner_users	partner_org_id	public	partner_organizations	id
public	partner_users	user_id	public	users	id
public	password_resets	user_id	public	users	id
public	payment_attempts	invoice_id	public	invoices	id
public	payment_attempts	organization_id	public	organizations	id
public	payment_failures	invoice_id	public	invoices	id
public	payment_failures	organization_id	public	organizations	id
public	payment_failures	subscription_id	public	subscriptions	id
public	payment_methods	organization_id	public	organizations	id
public	pdf_imports	organization_id	public	organizations	id
public	pdf_imports	project_id	public	projects	id
public	pdf_imports	user_id	public	users	id
public	permission_requests	organization_id	public	organizations	id
public	permission_requests	reviewed_by	public	users	id
public	permission_requests	user_id	public	users	id
public	pinned_prompts	user_id	public	users	id
public	plan_features	plan_id	public	subscription_plans	id
public	pmo_roles	organization_id	public	organizations	id
public	predictive_model_predictions	model_id	public	predictive_models	id
public	predictive_model_runs	model_id	public	predictive_models	id
public	predictive_models	created_by	public	users	id
public	presentation_cards	deck_id	public	presentation_decks	id
public	presentation_deck_versions	deck_id	public	presentation_decks	id
public	presentation_governance_subscriber_tokens	subscription_id	public	presentation_governance_alert_subscriptions	id
public	pricing_plan_features	plan_id	public	subscription_plans	id
public	process_definitions	organization_id	public	organizations	id
public	process_versions	process_definition_id	public	process_definitions	process_definition_id
public	programs	parent_program_id	public	programs	id
public	project_ai_settings	project_id	public	projects	id
public	project_budgets	project_id	public	projects	id
public	project_insights	project_id	public	projects	id
public	project_insights	session_id	public	interview_sessions	id
public	project_kpis	owner_id	public	users	id
public	project_kpis	project_id	public	projects	id
public	project_members	added_by_id	public	users	id
public	project_members	project_id	public	projects	id
public	project_members	user_id	public	users	id
public	project_members	workstream_id	public	workstreams	id
public	project_notification_settings	project_id	public	projects	id
public	project_steering_board	created_by_id	public	users	id
public	project_steering_board	project_id	public	projects	id
public	project_steering_board_members	project_id	public	projects	id
public	project_steering_board_members	user_id	public	users	id
public	project_team_members	organization_id	public	organizations	id
public	project_team_members	project_id	public	projects	id
public	project_team_members	user_id	public	users	id
public	project_users	project_id	public	projects	id
public	project_users	user_id	public	users	id
public	projects	organization_id	public	organizations	id
public	projects	owner_id	public	users	id
public	proration_records	organization_id	public	organizations	id
public	purpose_assignments	fallback_model_id	public	model_registry	id
public	purpose_assignments	registry_model_id	public	model_registry	id
public	push_notification_log	user_id	public	users	id
public	radar_actions	signal_id	public	radar_processed_signals	id
public	radar_actions	user_id	public	users	id
public	radar_processed_signals	raw_item_id	public	radar_raw_items	id
public	radar_processed_signals	source_id	public	radar_sources	id
public	radar_ranked_signals	signal_id	public	radar_processed_signals	id
public	radar_ranked_signals	user_id	public	users	id
public	radar_raw_items	source_id	public	radar_sources	id
public	raid_items	initiative_id	public	initiatives	id
public	raid_items	organization_id	public	organizations	id
public	rapid_lean_assessments	organization_id	public	organizations	id
public	rapid_lean_assessments	project_id	public	projects	id
public	refresh_tokens	user_id	public	users	id
public	report_agent_messages	organization_id	public	organizations	id
public	report_blocks	report_id	public	reports	id
public	report_builder_activity	action_by	public	users	id
public	report_builder_activity	report_id	public	report_builder_reports	id
public	report_builder_block_types	created_by	public	users	id
public	report_builder_block_types	organization_id	public	organizations	id
public	report_builder_comment_activity	action_by	public	users	id
public	report_builder_comment_activity	comment_id	public	report_builder_comments	id
public	report_builder_comment_activity	report_id	public	report_builder_reports	id
public	report_builder_comments	parent_comment_id	public	report_builder_comments	id
public	report_builder_comments	report_id	public	report_builder_reports	id
public	report_builder_comments	resolved_by	public	users	id
public	report_builder_comments	user_id	public	users	id
public	report_builder_reports	approved_by	public	users	id
public	report_builder_reports	created_by	public	users	id
public	report_builder_reports	organization_id	public	organizations	id
public	report_builder_reports	parent_report_id	public	report_builder_reports	id
public	report_builder_reports	sent_external_by	public	users	id
public	report_builder_reports	sent_internal_by	public	users	id
public	report_builder_sections	edited_by	public	users	id
public	report_builder_sections	report_id	public	report_builder_reports	id
public	report_builder_sessions	report_id	public	report_builder_reports	id
public	report_builder_sessions	user_id	public	users	id
public	report_builder_templates	created_by	public	users	id
public	report_builder_templates	organization_id	public	organizations	id
public	report_builder_versions	report_id	public	report_builder_reports	id
public	report_comments	parent_comment_id	public	report_comments	id
public	report_comments	report_id	public	assessment_reports	id
public	report_comments	resolved_by	public	users	id
public	report_comments	user_id	public	users	id
public	report_distributions	report_id	public	status_reports	id
public	report_edit_history	editor_id	public	users	id
public	report_edit_history	related_comment_id	public	report_comments	id
public	report_edit_history	report_id	public	assessment_reports	id
public	report_quality_gates	organization_id	public	organizations	id
public	report_section_history	report_id	public	status_reports	id
public	report_snapshots	report_id	public	reports	id
public	reports	organization_id	public	organizations	id
public	research_evidence	organization_id	public	organizations	id
public	results_kpi_report_snapshots	created_by	public	users	id
public	results_kpi_report_snapshots	organization_id	public	organizations	id
public	revenue_recognition	organization_id	public	organizations	id
public	revoked_tokens	user_id	public	users	id
public	roi_assumptions	initiative_id	public	initiatives	id
public	roi_realized_values	baseline_model_id	public	financial_models	id
public	roi_realized_values	initiative_id	public	initiatives	id
public	role_permissions	permission_key	public	permissions	key
public	rvn_execution_signal_receipts	organization_id	public	organizations	id
public	rvn_execution_signal_receipts	source_execution_link_id	public	execution_case_links	link_id
public	rvn_execution_signal_receipts	source_signal_id	public	execution_results_signal_outbox	signal_id
public	rvn_finance_reconciliation_decisions	organization_id	public	organizations	id
public	rvn_finance_reconciliation_decisions	organization_id	public	rvn_roi_finance_reconciliations	organization_id
public	rvn_finance_reconciliation_decisions	reconciliation_id	public	rvn_roi_finance_reconciliations	reconciliation_id
public	rvn_finance_reconciliation_grant_events	organization_id	public	organizations	id
public	rvn_kpi_corrective_actions	deviation_case_id	public	rvn_kpi_deviation_cases	case_id
public	rvn_kpi_definition_versions	kpi_id	public	rvn_kpi_definitions	kpi_id
public	rvn_kpi_definitions	current_definition_version_id	public	rvn_kpi_definition_versions	definition_version_id
public	rvn_kpi_definitions	response_policy_id	public	rvn_kpi_response_policies	response_policy_id
public	rvn_kpi_deviation_cases	close_effectiveness_verification_id	public	rvn_kpi_effectiveness_verifications	verification_id
public	rvn_kpi_deviation_cases	kpi_id	public	rvn_kpi_definitions	kpi_id
public	rvn_kpi_deviation_cases	recovery_observation_measurement_id	public	rvn_kpi_measurements	measurement_id
public	rvn_kpi_deviation_cases	reopened_from_case_id	public	rvn_kpi_deviation_cases	case_id
public	rvn_kpi_deviation_cases	trigger_measurement_id	public	rvn_kpi_measurements	measurement_id
public	rvn_kpi_effectiveness_verification_measurements	measurement_id	public	rvn_kpi_measurements	measurement_id
public	rvn_kpi_effectiveness_verification_measurements	verification_id	public	rvn_kpi_effectiveness_verifications	verification_id
public	rvn_kpi_effectiveness_verifications	deviation_case_id	public	rvn_kpi_deviation_cases	case_id
public	rvn_kpi_initiative_impacts	baseline_measurement_id	public	rvn_kpi_measurements	measurement_id
public	rvn_kpi_initiative_impacts	definition_version_id_at_commitment	public	rvn_kpi_definition_versions	definition_version_id
public	rvn_kpi_initiative_impacts	initiative_id	public	initiatives	id
public	rvn_kpi_initiative_impacts	kpi_id	public	rvn_kpi_definitions	kpi_id
public	rvn_kpi_initiative_impacts	reviewed_attribution_measurement_id	public	rvn_kpi_measurements	measurement_id
public	rvn_kpi_initiative_impacts	superseded_by_impact_id	public	rvn_kpi_initiative_impacts	impact_id
public	rvn_kpi_measurements	correction_of_measurement_id	public	rvn_kpi_measurements	measurement_id
public	rvn_kpi_measurements	definition_version_id	public	rvn_kpi_definition_versions	definition_version_id
public	rvn_kpi_measurements	kpi_id	public	rvn_kpi_definitions	kpi_id
public	rvn_kpi_recovery_actions	linked_task_id	public	tasks	id
public	rvn_kpi_recovery_actions	organization_id	public	kpi_recovery_cards	organization_id
public	rvn_kpi_recovery_actions	organization_id	public	tasks	organization_id
public	rvn_kpi_recovery_actions	recovery_card_id	public	kpi_recovery_cards	id
public	rvn_kpi_recovery_checkpoints	kpi_time_series_id	public	kpi_time_series	id
public	rvn_kpi_recovery_checkpoints	organization_id	public	kpi_recovery_cards	organization_id
public	rvn_kpi_recovery_checkpoints	organization_id	public	kpi_time_series	organization_id
public	rvn_kpi_recovery_checkpoints	recovery_card_id	public	kpi_recovery_cards	id
public	rvn_kpi_scorecard_items	kpi_id	public	rvn_kpi_definitions	kpi_id
public	rvn_kpi_scorecard_items	scorecard_id	public	rvn_kpi_scorecards	scorecard_id
public	rvn_kpi_scorecard_review_snapshot_measurements	measurement_id	public	rvn_kpi_measurements	measurement_id
public	rvn_kpi_scorecard_review_snapshot_measurements	snapshot_id	public	rvn_kpi_scorecard_review_snapshots	snapshot_id
public	rvn_kpi_scorecard_review_snapshots	scorecard_id	public	rvn_kpi_scorecards	scorecard_id
public	rvn_kpi_scorecard_review_snapshots	superseded_by_snapshot_id	public	rvn_kpi_scorecard_review_snapshots	snapshot_id
public	rvn_platform_consumer_processed	event_id	public	rvn_platform_events	event_id
public	rvn_platform_obligations	source_event_id	public	rvn_platform_events	event_id
public	rvn_platform_outbox	event_id	public	rvn_platform_events	event_id
public	rvn_platform_resource_visibility	policy_id	public	rvn_platform_visibility_policies	policy_id
public	rvn_roi_actual_entries	benefit_line_id	public	rvn_roi_benefit_lines	benefit_line_id
public	rvn_roi_actual_entries	case_id	public	rvn_roi_cases	case_id
public	rvn_roi_actual_entries	correction_of_actual_entry_id	public	rvn_roi_actual_entries	actual_entry_id
public	rvn_roi_actual_entries	cost_line_id	public	rvn_roi_cost_lines	cost_line_id
public	rvn_roi_actual_snapshots	case_id	public	rvn_roi_cases	case_id
public	rvn_roi_approval_snapshots	case_id	public	rvn_roi_cases	case_id
