product,scope_type,asset_slug,relative_path,is_archive,format_family,has_hero,has_analytical,has_social,numbered_style,has_objective_label,has_negative_prompt_label,has_avoid_label,has_aspect_ratio_or_framing,has_no_text_or_overlay_note,quality_band,recommended_priority,issue_flags
Marketplace,blog,25_what_fat_and_sat_should_actually_prove_before_go_live,Marketplace/Blog/25_what_fat_and_sat_should_actually_prove_before_go_live/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,26_how_to_compare_automation_commercial_models_not_just_prices,Marketplace/Blog/26_how_to_compare_automation_commercial_models_not_just_prices/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,27_when_single_sourcing_is_smarter_than_running_a_full_supplier_beauty_contest,Marketplace/Blog/27_when_single_sourcing_is_smarter_than_running_a_full_supplier_beauty_contest/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,28_what_internal_red_flags_should_pause_an_automation_buying_process,Marketplace/Blog/28_what_internal_red_flags_should_pause_an_automation_buying_process/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,29_how_to_prepare_your_plant_for_supplier_site_visits_and_discovery_workshops,Marketplace/Blog/29_how_to_prepare_your_plant_for_supplier_site_visits_and_discovery_workshops/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,30_what_a_clean_handoff_from_selection_to_delivery_should_look_like,Marketplace/Blog/30_what_a_clean_handoff_from_selection_to_delivery_should_look_like/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,31_how_to_validate_total_cost_of_ownership_in_automation_projects,Marketplace/Blog/31_how_to_validate_total_cost_of_ownership_in_automation_projects/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,32_when_to_reopen_an_automation_decision_before_signing,Marketplace/Blog/32_when_to_reopen_an_automation_decision_before_signing/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,33_how_to_choose_the_right_internal_owner_for_an_automation_project,Marketplace/Blog/33_how_to_choose_the_right_internal_owner_for_an_automation_project/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,34_when_to_run_a_paid_discovery_phase_before_full_automation_award,Marketplace/Blog/34_when_to_run_a_paid_discovery_phase_before_full_automation_award/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,35_what_change_order_risk_to_check_before_an_automation_project_starts,Marketplace/Blog/35_what_change_order_risk_to_check_before_an_automation_project_starts/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,36_how_to_set_acceptance_criteria_before_automation_delivery_begins,Marketplace/Blog/36_how_to_set_acceptance_criteria_before_automation_delivery_begins/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,37_when_an_incumbent_supplier_should_not_win_the_next_automation_project,Marketplace/Blog/37_when_an_incumbent_supplier_should_not_win_the_next_automation_project/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,38_how_to_keep_procurement_speed_without_losing_technical_quality,Marketplace/Blog/38_how_to_keep_procurement_speed_without_losing_technical_quality/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,39_what_a_good_internal_business_case_for_automation_should_make_visible,Marketplace/Blog/39_what_a_good_internal_business_case_for_automation_should_make_visible/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,40_how_to_prepare_operations_for_automation_go_live_before_installation_starts,Marketplace/Blog/40_how_to_prepare_operations_for_automation_go_live_before_installation_starts/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,41_when_to_bundle_multiple_automation_needs_into_one_buying_process_and_when_not_to,Marketplace/Blog/41_when_to_bundle_multiple_automation_needs_into_one_buying_process_and_when_not_to/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,42_how_to_run_a_final_internal_alignment_review_before_automation_kickoff,Marketplace/Blog/42_how_to_run_a_final_internal_alignment_review_before_automation_kickoff/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,43_how_to_decide_if_an_automation_project_is_ready_for_board_approval,Marketplace/Blog/43_how_to_decide_if_an_automation_project_is_ready_for_board_approval/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,44_what_a_board_ready_automation_decision_packet_should_include,Marketplace/Blog/44_what_a_board_ready_automation_decision_packet_should_include/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,45_when_to_freeze_scope_in_an_automation_purchase_and_when_not_to,Marketplace/Blog/45_when_to_freeze_scope_in_an_automation_purchase_and_when_not_to/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,46_how_to_keep_supplier_clarifications_from_destroying_offer_comparability,Marketplace/Blog/46_how_to_keep_supplier_clarifications_from_destroying_offer_comparability/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,47_when_a_manufacturer_needs_a_formal_owner_side_pmo_for_automation_delivery,Marketplace/Blog/47_when_a_manufacturer_needs_a_formal_owner_side_pmo_for_automation_delivery/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,48_what_a_good_manufacturer_side_mobilization_plan_should_include_after_award,Marketplace/Blog/48_what_a_good_manufacturer_side_mobilization_plan_should_include_after_award/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,49_how_to_review_automation_project_risk_between_contract_award_and_go_live,Marketplace/Blog/49_how_to_review_automation_project_risk_between_contract_award_and_go_live/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,50_how_to_turn_automation_buying_into_a_repeatable_decision_system,Marketplace/Blog/50_how_to_turn_automation_buying_into_a_repeatable_decision_system/image-prompts.md,false,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,43_how_to_keep_automation_supplier_governance_clean_after_award,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/43_how_to_keep_automation_supplier_governance_clean_after_award/image-prompts.md,true,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,44_when_to_pause_mobilization_before_an_automation_project_creates_rework,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/44_when_to_pause_mobilization_before_an_automation_project_creates_rework/image-prompts.md,true,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,45_what_buyers_should_reuse_from_the_last_automation_project_and_what_not_to,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/45_what_buyers_should_reuse_from_the_last_automation_project_and_what_not_to/image-prompts.md,true,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,46_how_to_create_a_repeatable_automation_buying_scorecard_for_future_projects,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/46_how_to_create_a_repeatable_automation_buying_scorecard_for_future_projects/image-prompts.md,true,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,47_when_a_manufacturer_should_build_an_approved_supplier_pattern_not_a_vendor_list,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/47_when_a_manufacturer_should_build_an_approved_supplier_pattern_not_a_vendor_list/image-prompts.md,true,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,48_what_a_good_pre_fat_alignment_pack_should_include,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/48_what_a_good_pre_fat_alignment_pack_should_include/image-prompts.md,true,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Marketplace,blog,49_how_to_review_automation_buying_decisions_after_go_live_without_blame_theater,Marketplace/Blog/_archive_marketplace_43_49_pre_collision_packages/49_how_to_review_automation_buying_decisions_after_go_live_without_blame_theater/image-prompts.md,true,label_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Vector,blog,01_why_public_ai_is_a_security_risk_for_industrial_operations,Vector/Blog/01_why_public_ai_is_a_security_risk_for_industrial_operations/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,false,true,true,A,P2,none
Vector,blog,02_will_your_data_train_someone_elses_model_what_every_manufacturer_should_ask,Vector/Blog/02_will_your_data_train_someone_elses_model_what_every_manufacturer_should_ask/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,true,true,true,A,P2,none
Vector,blog,03_on_prem_vs_cloud_ai_for_manufacturing_what_actually_matters,Vector/Blog/03_on_prem_vs_cloud_ai_for_manufacturing_what_actually_matters/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,true,true,true,A,P2,none
Vector,blog,04_generic_llm_vs_industrial_ai_the_difference_is_bigger_than_accuracy,Vector/Blog/04_generic_llm_vs_industrial_ai_the_difference_is_bigger_than_accuracy/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,true,true,true,A,P2,none
Vector,blog,05_why_factory_data_should_never_be_treated_like_generic_enterprise_data,Vector/Blog/05_why_factory_data_should_never_be_treated_like_generic_enterprise_data/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,true,true,true,A,P2,none
Vector,blog,06_the_hidden_risk_of_uploading_layouts_costs_and_process_know_how_to_public_ai,Vector/Blog/06_the_hidden_risk_of_uploading_layouts_costs_and_process_know_how_to_public_ai/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,true,true,true,A,P2,none
Vector,blog,07_what_private_ai_really_means_in_a_manufacturing_environment,Vector/Blog/07_what_private_ai_really_means_in_a_manufacturing_environment/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,true,true,true,A,P2,none
Vector,blog,08_how_to_evaluate_an_industrial_ai_vendor_without_getting_lost_in_buzzwords,Vector/Blog/08_how_to_evaluate_an_industrial_ai_vendor_without_getting_lost_in_buzzwords/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,true,true,true,A,P2,none
Vector,blog,09_why_ai_governance_matters_more_in_factories_than_in_offices,Vector/Blog/09_why_ai_governance_matters_more_in_factories_than_in_offices/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,true,true,true,A,P2,none
Vector,blog,10_ai_that_recommends_is_useful_ai_that_decides_alone_is_dangerous,Vector/Blog/10_ai_that_recommends_is_useful_ai_that_decides_alone_is_dangerous/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,true,true,true,A,P2,none
Vector,blog,11_the_real_cost_of_choosing_the_wrong_ai_deployment_model,Vector/Blog/11_the_real_cost_of_choosing_the_wrong_ai_deployment_model/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,true,true,true,A,P2,none
Vector,blog,12_can_you_audit_your_ai_why_traceability_matters_in_industrial_decisions,Vector/Blog/12_can_you_audit_your_ai_why_traceability_matters_in_industrial_decisions/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,true,true,true,A,P2,none
Vector,blog,13_why_domain_knowledge_beats_bigger_generic_models_in_manufacturing,Vector/Blog/13_why_domain_knowledge_beats_bigger_generic_models_in_manufacturing/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,true,true,true,A,P2,none
Vector,blog,14_what_it_means_to_train_an_ai_on_real_transformation_cases,Vector/Blog/14_what_it_means_to_train_an_ai_on_real_transformation_cases/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,true,true,true,A,P2,none
Vector,blog,15_why_security_teams_block_ai_projects_and_when_theyre_right,Vector/Blog/15_why_security_teams_block_ai_projects_and_when_theyre_right/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,true,true,true,A,P2,none
Vector,blog,16_industrial_ai_without_data_sovereignty_is_a_strategic_mistake,Vector/Blog/16_industrial_ai_without_data_sovereignty_is_a_strategic_mistake/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,true,true,true,A,P2,none
Vector,blog,17_how_human_approval_layers_make_ai_safer_and_more_defensible,Vector/Blog/17_how_human_approval_layers_make_ai_safer_and_more_defensible/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,true,true,true,A,P2,none
Vector,blog,18_the_enterprise_checklist_for_secure_ai_in_manufacturing,Vector/Blog/18_the_enterprise_checklist_for_secure_ai_in_manufacturing/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,true,true,true,A,P2,none
Vector,blog,19_what_makes_an_ai_model_deployment_ready_for_industry,Vector/Blog/19_what_makes_an_ai_model_deployment_ready_for_industry/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,true,true,true,A,P2,none
Vector,blog,20_how_dbr77_vector_differs_from_chatgpt_wrappers_and_generic_copilots,Vector/Blog/20_how_dbr77_vector_differs_from_chatgpt_wrappers_and_generic_copilots/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,true,true,true,true,A,P2,none
Vector,blog,21_when_a_manufacturer_should_choose_private_ai_over_public_ai_convenience,Vector/Blog/21_when_a_manufacturer_should_choose_private_ai_over_public_ai_convenience/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
Vector,blog,22_how_to_run_a_security_review_of_an_industrial_ai_vendor,Vector/Blog/22_how_to_run_a_security_review_of_an_industrial_ai_vendor/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
Vector,blog,23_what_an_ai_deployment_boundary_should_include_in_manufacturing,Vector/Blog/23_what_an_ai_deployment_boundary_should_include_in_manufacturing/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
Vector,blog,24_when_ai_outputs_need_human_approval_and_when_they_do_not,Vector/Blog/24_when_ai_outputs_need_human_approval_and_when_they_do_not/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
Vector,blog,25_how_to_compare_industrial_ai_training_policies_without_marketing_fog,Vector/Blog/25_how_to_compare_industrial_ai_training_policies_without_marketing_fog/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
Vector,blog,26_what_traceability_should_look_like_in_a_manufacturing_ai_system,Vector/Blog/26_what_traceability_should_look_like_in_a_manufacturing_ai_system/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
Vector,blog,27_when_on_prem_ai_is_worth_the_complexity_and_when_it_is_not,Vector/Blog/27_when_on_prem_ai_is_worth_the_complexity_and_when_it_is_not/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
Vector,blog,28_how_to_build_a_governed_pilot_for_industrial_ai_without_creating_shadow_it,Vector/Blog/28_how_to_build_a_governed_pilot_for_industrial_ai_without_creating_shadow_it/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
Vector,blog,29_what_a_cto_should_ask_before_connecting_ai_to_factory_systems,Vector/Blog/29_what_a_cto_should_ask_before_connecting_ai_to_factory_systems/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
Vector,blog,30_how_to_turn_secure_industrial_ai_into_a_repeatable_operating_capability,Vector/Blog/30_how_to_turn_secure_industrial_ai_into_a_repeatable_operating_capability/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
Vector,blog,31_when_ai_security_claims_are_too_vague_for_industrial_buyers,Vector/Blog/31_when_ai_security_claims_are_too_vague_for_industrial_buyers/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
Vector,blog,32_how_to_classify_factory_use_cases_by_ai_risk_before_adoption,Vector/Blog/32_how_to_classify_factory_use_cases_by_ai_risk_before_adoption/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
Vector,blog,33_what_a_private_ai_architecture_review_should_decide_before_rollout,Vector/Blog/33_what_a_private_ai_architecture_review_should_decide_before_rollout/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
Vector,blog,34_when_a_manufacturer_should_isolate_ai_by_site_business_unit_or_workflow,Vector/Blog/34_when_a_manufacturer_should_isolate_ai_by_site_business_unit_or_workflow/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
Vector,blog,35_how_to_write_non_negotiable_ai_requirements_into_enterprise_procurement,Vector/Blog/35_how_to_write_non_negotiable_ai_requirements_into_enterprise_procurement/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
Vector,blog,36_what_an_industrial_ai_incident_response_model_should_include,Vector/Blog/36_what_an_industrial_ai_incident_response_model_should_include/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
Vector,blog,37_when_factory_knowledge_should_not_be_exposed_to_generic_ai_tools,Vector/Blog/37_when_factory_knowledge_should_not_be_exposed_to_generic_ai_tools/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
Vector,blog,38_how_to_evaluate_ai_subprocessors_and_data_paths_in_manufacturing,Vector/Blog/38_how_to_evaluate_ai_subprocessors_and_data_paths_in_manufacturing/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
Vector,blog,39_what_a_secure_human_in_the_loop_design_should_look_like_for_industrial_ai,Vector/Blog/39_what_a_secure_human_in_the_loop_design_should_look_like_for_industrial_ai/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
Vector,blog,40_how_to_scale_industrial_ai_without_losing_deployment_control,Vector/Blog/40_how_to_scale_industrial_ai_without_losing_deployment_control/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
Vector,blog,41_when_ai_governance_should_become_a_board_level_issue_in_manufacturing,Vector/Blog/41_when_ai_governance_should_become_a_board_level_issue_in_manufacturing/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
Vector,blog,42_what_a_manufacturer_should_require_in_an_ai_audit_export,Vector/Blog/42_what_a_manufacturer_should_require_in_an_ai_audit_export/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
Vector,blog,43_how_to_decide_which_factory_workflows_are_safe_enough_for_ai_assistance,Vector/Blog/43_how_to_decide_which_factory_workflows_are_safe_enough_for_ai_assistance/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
Vector,blog,44_when_an_industrial_ai_program_should_pause_before_scaling_further,Vector/Blog/44_when_an_industrial_ai_program_should_pause_before_scaling_further/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
Vector,blog,45_what_a_secure_ai_change_control_process_should_include,Vector/Blog/45_what_a_secure_ai_change_control_process_should_include/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
Vector,blog,46_how_to_compare_private_api_isolated_tenant_and_on_prem_ai_without_confusion,Vector/Blog/46_how_to_compare_private_api_isolated_tenant_and_on_prem_ai_without_confusion/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
Vector,blog,47_when_ai_policy_documents_fail_and_operating_rules_should_replace_them,Vector/Blog/47_when_ai_policy_documents_fail_and_operating_rules_should_replace_them/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
Vector,blog,48_what_a_multi_site_industrial_ai_rollout_should_standardize_first,Vector/Blog/48_what_a_multi_site_industrial_ai_rollout_should_standardize_first/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
Vector,blog,49_how_to_review_industrial_ai_risk_after_the_first_90_days,Vector/Blog/49_how_to_review_industrial_ai_risk_after_the_first_90_days/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
Vector,blog,50_how_to_build_a_manufacturing_ai_governance_system_that_survives_scale,Vector/Blog/50_how_to_build_a_manufacturing_ai_governance_system_that_survives_scale/image-prompts.md,false,bullet_objective_scene_style,true,true,true,false,true,false,true,true,true,A,P2,none
